GISP2 depth,[Ca2+] GISP2
(m),(ppb)
2529.04,395.29
2529.04,404.04
2529.15,404.04
2529.15,347.33
2529.25,347.33
2529.25,290.63
2529.36,290.63
2529.36,319.22
2529.47,319.22
2529.47,335.56
2529.58,335.56
2529.58,257.12
2529.7,257.12
2529.7,247.38
2529.82,247.38
2529.82,277.13
2529.93,277.13
2529.93,263.47
2530.06,263.47
2530.06,247.53
2530.17,247.53
2530.17,243.01
2530.3,243.01
2530.3,255.43
2530.42,255.43
2530.42,324.28
2530.54,324.28
2530.54,270.07
2530.66,270.07
2530.66,215.86
2530.79,215.86
2530.79,266.2
2530.91,266.2
2530.91,258.17
2531.03,258.17
2531.03,220.36
2531.16,220.36
2531.16,263.7
2531.28,263.7
2531.28,285.37
2531.4,285.37
2531.4,306.35
2531.53,306.35
2531.53,288.15
2531.65,288.15
2531.65,262.67
2531.76,262.67
2531.76,267.02
2531.87,267.02
2531.87,269.5
2531.99,269.5
2531.99,357.84
2532.11,357.84
2532.11,331.73
2532.23,331.73
2532.23,229.31
2532.35,229.31
2532.35,211.92
2532.47,211.92
2532.47,199.5
2532.6,199.5
2532.6,166.74
2532.73,166.74
2532.73,200.04
2532.88,200.04
2532.88,211.28
2533.02,211.28
2533.02,103.91
2533.18,103.91
2533.18,73.92
2533.35,73.92
2533.35,69.92
2533.53,69.92
2533.53,79.72
2533.72,79.72
2533.72,72.24
2533.94,72.24
2533.94,74.28
2534.16,74.28
2534.16,56.34
2534.39,56.34
2534.39,65.41
2534.62,65.41
2534.62,55.74
2534.86,55.74
2534.86,63.38
2535.07,63.38
2535.07,63.38
2535.29,63.38
2535.29,74.47
2535.49,74.47
2535.49,111.37
2535.64,111.37
2535.64,156.59
2535.79,156.59
2535.79,231.27
2535.94,231.27
2535.94,290.03
2536.07,290.03
2536.07,365.58
2536.21,365.58
2536.21,510.37
2536.32,510.37
2536.32,510.37
2536.43,510.37
2536.43,510.37
2536.54,510.37
2536.54,452.73
2536.65,452.73
2536.65,351.86
2536.75,351.86
2536.75,398.98
2536.85,398.98
2536.85,410.76
2536.95,410.76
2536.95,355.3
2537.04,355.3
2537.04,339.45
2537.13,339.45
2537.13,335.3
2537.23,335.3
2537.23,332.53
2537.31,332.53
2537.31,371.5
2537.4,371.5
2537.4,449.45
2537.49,449.45
2537.49,463.23
2537.58,463.23
2537.58,573.44
2537.68,573.44
2537.68,573.44
2537.75,573.44
2537.75,525.96
2537.84,525.96
2537.84,512.39
2537.92,512.39
2537.92,488.14
2538.01,488.14
2538.01,457.83
2538.09,457.83
2538.09,459.81
2538.18,459.81
2538.18,475.65
2538.27,475.65
2538.27,475.65
2538.35,475.65
2538.35,422.3
2538.44,422.3
2538.44,407.06
2538.53,407.06
2538.53,455.41
2538.61,455.41
2538.61,503.76
2538.7,503.76
2538.7,494.46
2538.79,494.46
2538.79,461.93
2538.88,461.93
2538.88,461.93
2538.97,461.93
2538.97,475.9
2539.06,475.9
2539.06,475.9
2539.16,475.9
2539.16,404.44
2539.26,404.44
2539.26,396.5
2539.36,396.5
2539.36,385.71
2539.45,385.71
2539.45,384.36
2539.55,384.36
2539.55,368.94
2539.65,368.94
2539.65,365.09
2539.75,365.09
2539.75,381.55
2539.84,381.55
2539.84,386.25
2539.94,386.25
2539.94,442.35
2540.04,442.35
2540.04,448.58
2540.14,448.58
2540.14,443.41
2540.24,443.41
2540.24,435.65
2540.34,435.65
2540.34,425.12
2540.45,425.12
2540.45,412.48
2540.55,412.48
2540.55,369.67
2540.66,369.67
2540.66,333.99
2540.77,333.99
2540.77,306.1
2540.87,306.1
2540.87,294.15
2540.97,294.15
2540.97,294.15
2541.07,294.15
2541.07,294.15
2541.17,294.15
2541.17,358.27
2541.27,358.27
2541.27,385.75
2541.37,385.75
2541.37,498.12
2541.46,498.12
2541.46,554.31
2541.56,554.31
2541.56,603.34
2541.66,603.34
2541.66,636.03
2541.75,636.03
2541.75,597.72
2541.84,597.72
2541.84,549.84
2541.94,549.84
2541.94,535.28
2542.03,535.28
2542.03,506.16
2542.12,506.16
2542.12,498.99
2542.21,498.99
2542.21,441.65
2542.3,441.65
2542.3,441.65
2542.38,441.65
2542.38,506.86
2542.47,506.86
2542.47,525.49
2542.56,525.49
2542.56,591
2542.64,591
2542.64,656.51
2542.73,656.51
2542.73,607.55
2542.82,607.55
2542.82,436.19
2542.91,436.19
2542.91,436.19
2542.99,436.19
2542.99,462.08
2543.09,462.08
2543.09,464.96
2543.17,464.96
2543.17,517.11
2543.26,517.11
2543.26,543.19
2543.34,543.19
2543.34,528.81
2543.42,528.81
2543.42,485.67
2543.51,485.67
2543.51,485.67
2543.6,485.67
2543.6,583.43
2543.69,583.43
2543.69,583.43
2543.77,583.43
2543.77,635.89
2543.85,635.89
2543.85,667.36
2543.95,667.36
2543.95,640.85
2544.03,640.85
2544.03,596.68
2544.11,596.68
2544.11,596.68
2544.2,596.68
2544.2,693.87
2544.28,693.87
2544.28,693.87
2544.37,693.87
2544.37,676.06
2544.44,676.06
2544.44,662.7
2544.52,662.7
2544.52,662.7
2544.6,662.7
2544.6,827.91
2544.69,827.91
2544.69,827.91
2544.77,827.91
2544.77,684.9
2544.86,684.9
2544.86,613.39
2544.95,613.39
2544.95,573.98
2545.03,573.98
2545.03,508.29
2545.13,508.29
2545.13,535.35
2545.21,535.35
2545.21,724.74
2545.31,724.74
2545.31,724.74
2545.4,724.74
2545.4,468.48
2545.48,468.48
2545.48,468.48
2545.58,468.48
2545.58,366.05
2545.67,366.05
2545.67,336.79
2545.76,336.79
2545.76,455.29
2545.85,455.29
2545.85,550.09
2545.94,550.09
2545.94,425.19
2546.05,425.19
2546.05,275.32
2546.15,275.32
2546.15,329.1
2546.25,329.1
2546.25,382.88
2546.36,382.88
2546.36,490.34
2546.46,490.34
2546.46,561.98
2546.56,561.98
2546.56,444.27
2546.66,444.27
2546.66,365.8
2546.75,365.8
2546.75,371.66
2546.85,371.66
2546.85,377.53
2546.94,377.53
2546.94,378.63
2547.05,378.63
2547.05,379.96
2547.15,379.96
2547.15,332.41
2547.25,332.41
2547.25,284.86
2547.35,284.86
2547.35,359.51
2547.45,359.51
2547.45,434.17
2547.56,434.17
2547.56,382.16
2547.66,382.16
2547.66,347.49
2547.76,347.49
2547.76,345.81
2547.87,345.81
2547.87,344.85
2547.98,344.85
2547.98,330.48
2548.08,330.48
2548.08,326.89
2548.19,326.89
2548.19,389.14
2548.29,389.14
2548.29,396.06
2548.4,396.06
2548.4,346.6
2548.49,346.6
2548.49,346.6
2548.59,346.6
2548.59,286.68
2548.69,286.68
2548.69,280.02
2548.78,280.02
2548.78,280.02
2548.88,280.02
2548.88,280.02
2548.97,280.02
2548.97,322.58
2549.07,322.58
2549.07,340.82
2549.16,340.82
2549.16,346.89
2549.25,346.89
2549.25,351.75
2549.34,351.75
2549.34,344.44
2549.43,344.44
2549.43,329.82
2549.52,329.82
2549.52,335.2
2549.61,335.2
2549.61,378.27
2549.7,378.27
2549.7,378.27
2549.8,378.27
2549.8,351.72
2549.9,351.72
2549.9,351.72
2550,351.72
2550,328.91
2550.09,328.91
2550.09,328.91
2550.19,328.91
2550.19,411.26
2550.29,411.26
2550.29,420.41
2550.4,420.41
2550.4,334.17
2550.5,334.17
2550.5,334.17
2550.6,334.17
2550.6,371.07
2550.71,371.07
2550.71,357.18
2550.82,357.18
2550.82,294.66
2550.94,294.66
2550.94,274.18
2551.05,274.18
2551.05,249.6
2551.17,249.6
2551.17,277.62
2551.28,277.62
2551.28,288.13
2551.4,288.13
2551.4,347.68
2551.51,347.68
2551.51,331.34
2551.64,331.34
2551.64,294.57
2551.75,294.57
2551.75,275.37
2551.87,275.37
2551.87,261.65
2551.99,261.65
2551.99,334.07
2552.11,334.07
2552.11,352.34
2552.22,352.34
2552.22,404.97
2552.33,404.97
2552.33,429.36
2552.43,429.36
2552.43,486.27
2552.54,486.27
2552.54,486.86
2552.64,486.86
2552.64,487.74
2552.74,487.74
2552.74,477.73
2552.84,477.73
2552.84,462.72
2552.94,462.72
2552.94,471.01
2553.03,471.01
2553.03,487.59
2553.13,487.59
2553.13,488.68
2553.21,488.68
2553.21,496.33
2553.31,496.33
2553.31,496.33
2553.4,496.33
2553.4,349.87
2553.49,349.87
2553.49,349.87
2553.59,349.87
2553.59,430.71
2553.68,430.71
2553.68,440.81
2553.77,440.81
2553.77,484.71
2553.86,484.71
2553.86,506.66
2553.96,506.66
2553.96,477.69
2554.05,477.69
2554.05,454.51
2554.15,454.51
2554.15,464.88
2554.24,464.88
2554.24,477.85
2554.34,477.85
2554.34,467.9
2554.43,467.9
2554.43,447.99
2554.52,447.99
2554.52,447.99
2554.6,447.99
2554.6,431.28
2554.69,431.28
2554.69,431.28
2554.77,431.28
2554.77,410.49
2554.86,410.49
2554.86,400.1
2554.96,400.1
2554.96,363.86
2555.05,363.86
2555.05,334.87
2555.14,334.87
2555.14,499.55
2555.24,499.55
2555.24,746.58
2555.33,746.58
2555.33,673.12
2555.42,673.12
2555.42,416.01
2555.52,416.01
2555.52,415.86
2555.61,415.86
2555.61,414.68
2555.71,414.68
2555.71,414.68
2555.8,414.68
2555.8,383.4
2555.9,383.4
2555.9,383.4
2555.99,383.4
2555.99,363.5
2556.09,363.5
2556.09,361.29
2556.18,361.29
2556.18,396.5
2556.27,396.5
2556.27,406.56
2556.36,406.56
2556.36,349.9
2556.46,349.9
2556.46,312.12
2556.55,312.12
2556.55,328.21
2556.64,328.21
2556.64,348.32
2556.74,348.32
2556.74,348.32
2556.83,348.32
2556.83,348.32
2556.92,348.32
2556.92,349.37
2557.01,349.37
2557.01,357.75
2557.11,357.75
2557.11,357.75
2557.2,357.75
2557.2,354.99
2557.3,354.99
2557.3,354.99
2557.39,354.99
2557.39,365.43
2557.48,365.43
2557.48,366.73
2557.57,366.73
2557.57,427.92
2557.67,427.92
2557.67,454.14
2557.76,454.14
2557.76,422.29
2557.86,422.29
2557.86,401.05
2557.96,401.05
2557.96,303.71
2558.06,303.71
2558.06,238.81
2558.15,238.81
2558.15,256.75
2558.25,256.75
2558.25,274.69
2558.35,274.69
2558.35,254.19
2558.45,254.19
2558.45,233.69
2558.55,233.69
2558.55,245.64
2558.65,245.64
2558.65,257.58
2558.76,257.58
2558.76,229.25
2558.86,229.25
2558.86,210.36
2558.96,210.36
2558.96,222.25
2559.07,222.25
2559.07,229.05
2559.17,229.05
2559.17,194.36
2559.28,194.36
2559.28,181.35
2559.38,181.35
2559.38,238.54
2559.48,238.54
2559.48,252.84
2559.58,252.84
2559.58,271.81
2559.68,271.81
2559.68,276.55
2559.78,276.55
2559.78,287.57
2559.88,287.57
2559.88,290.33
2559.98,290.33
2559.98,265.96
2560.08,265.96
2560.08,259.87
2560.18,259.87
2560.18,343.65
2560.27,343.65
2560.27,367.59
2560.37,367.59
2560.37,354.06
2560.46,354.06
2560.46,347.3
2560.57,347.3
2560.57,287.99
2560.67,287.99
2560.67,262.57
2560.77,262.57
2560.77,242.49
2560.87,242.49
2560.87,233.89
2560.99,233.89
2560.99,198.42
2561.11,198.42
2561.11,186.13
2561.23,186.13
2561.23,158.93
2561.36,158.93
2561.36,135.92
2561.52,135.92
2561.52,112.57
2561.67,112.57
2561.67,90.36
2561.85,90.36
2561.85,78.28
2562.03,78.28
2562.03,73.75
2562.23,73.75
2562.23,74.73
2562.44,74.73
2562.44,69.67
2562.63,69.67
2562.63,58.93
2562.83,58.93
2562.83,74.7
2563.01,74.7
2563.01,64.77
2563.18,64.77
2563.18,141.31
2563.34,141.31
2563.34,296.63
2563.48,296.63
2563.48,404.92
2563.64,404.92
2563.64,404.92
2563.74,404.92
2563.74,419.44
2563.84,419.44
2563.84,441.23
2563.93,441.23
2563.93,432.19
2564.03,432.19
2564.03,411.1
2564.12,411.1
2564.12,411.1
2564.2,411.1
2564.2,483.49
2564.29,483.49
2564.29,483.49
2564.37,483.49
2564.37,532.38
2564.45,532.38
2564.45,561.72
2564.53,561.72
2564.53,546.45
2564.62,546.45
2564.62,493
2564.7,493
2564.7,493
2564.78,493
2564.78,516.27
2564.87,516.27
2564.87,522.92
2564.95,522.92
2564.95,515.42
2565.04,515.42
2565.04,506.04
2565.13,506.04
2565.13,493.57
2565.22,493.57
2565.22,449.94
2565.31,449.94
2565.31,443.29
2565.41,443.29
2565.41,383.41
2565.5,383.41
2565.5,383.41
2565.59,383.41
2565.59,360.81
2565.68,360.81
2565.68,357.98
2565.78,357.98
2565.78,314.88
2565.87,314.88
2565.87,302.57
2565.97,302.57
2565.97,294.64
2566.06,294.64
2566.06,290.68
2566.16,290.68
2566.16,237
2566.26,237
2566.26,201.21
2566.37,201.21
2566.37,201.58
2566.47,201.58
2566.47,201.74
2566.58,201.74
2566.58,171.09
2566.68,171.09
2566.68,163.43
2566.8,163.43
2566.8,212.79
2566.91,212.79
2566.91,204.43
2567.02,204.43
2567.02,166.82
2567.13,166.82
2567.13,155.34
2567.25,155.34
2567.25,139.28
2567.36,139.28
2567.36,124.4
2567.48,124.4
2567.48,116.96
2567.6,116.96
2567.6,104.46
2567.72,104.46
2567.72,104.22
2567.85,104.22
2567.85,103.83
2567.98,103.83
2567.98,83.9
2568.11,83.9
2568.11,79.62
2568.24,79.62
2568.24,78.13
2568.37,78.13
2568.37,73.9
2568.5,73.9
2568.5,83.33
2568.63,83.33
2568.63,118.98
2568.76,118.98
2568.76,87.32
2568.89,87.32
2568.89,77.66
2569.02,77.66
2569.02,101.89
2569.15,101.89
2569.15,85.05
2569.29,85.05
2569.29,74.28
2569.43,74.28
2569.43,69.13
2569.57,69.13
2569.57,87.92
2569.72,87.92
2569.72,76.87
2569.87,76.87
2569.87,58.12
2570.01,58.12
2570.01,48.42
2570.16,48.42
2570.16,47.64
2570.31,47.64
2570.31,44.51
2570.47,44.51
2570.47,40.23
2570.62,40.23
2570.62,36.13
2570.79,36.13
2570.79,34.77
2570.96,34.77
2570.96,34
2571.13,34
2571.13,37.48
2571.3,37.48
2571.3,38.52
2571.47,38.52
2571.47,37.06
2571.64,37.06
2571.64,39.31
2571.81,39.31
2571.81,37.09
2571.98,37.09
2571.98,41.25
2572.15,41.25
2572.15,35.42
2572.33,35.42
2572.33,35.33
2572.5,35.33
2572.5,35.54
2572.68,35.54
2572.68,32.97
2572.86,32.97
2572.86,32.82
2573.03,32.82
2573.03,40.04
2573.21,40.04
2573.21,50.35
2573.4,50.35
2573.4,40.61
2573.58,40.61
2573.58,33.45
2573.76,33.45
2573.76,29.78
2573.93,29.78
2573.93,36.21
2574.1,36.21
2574.1,41.02
2574.27,41.02
2574.27,38.49
2574.45,38.49
2574.45,33.67
2574.62,33.67
2574.62,38.72
2574.79,38.72
2574.79,35.07
2574.96,35.07
2574.96,38.82
2575.13,38.82
2575.13,35.55
2575.31,35.55
2575.31,33.5
2575.48,33.5
2575.48,34.9
2575.65,34.9
2575.65,36.47
2575.83,36.47
2575.83,38.53
2576.01,38.53
2576.01,38.53
2576.19,38.53
2576.19,28.23
2576.36,28.23
2576.36,28.89
2576.56,28.89
2576.56,35.45
2576.76,35.45
2576.76,35.29
2576.95,35.29
2576.95,36.32
2577.16,36.32
2577.16,36.79
2577.36,36.79
2577.36,33.96
2577.56,33.96
2577.56,36.99
2577.77,36.99
2577.77,35.37
2577.98,35.37
2577.98,41.11
2578.19,41.11
2578.19,51.16
2578.4,51.16
2578.4,50.89
2578.61,50.89
2578.61,35.75
2578.82,35.75
2578.82,31.61
2579.02,31.61
2579.02,30.67
2579.22,30.67
2579.22,29.83
2579.43,29.83
2579.43,28.19
2579.65,28.19
2579.65,29.07
2579.87,29.07
2579.87,29.25
2580.09,29.25
2580.09,29.9
2580.31,29.9
2580.31,31.45
2580.54,31.45
2580.54,30.19
2580.77,30.19
2580.77,29.87
2580.99,29.87
2580.99,27.48
2581.22,27.48
2581.22,25.2
2581.46,25.2
2581.46,27.46
2581.69,27.46
2581.69,24.71
2581.92,24.71
2581.92,27.51
2582.16,27.51
2582.16,32.56
2582.4,32.56
2582.4,35.62
2582.63,35.62
2582.63,30.32
2582.87,30.32
2582.87,28.92
2583.12,28.92
2583.12,46.46
2583.32,46.46
2583.32,81.77
2583.5,81.77
2583.5,92.93
2583.67,92.93
2583.67,81.37
2583.83,81.37
2583.83,72.11
2583.97,72.11
2583.97,85.57
2584.1,85.57
2584.1,95.28
2584.22,95.28
2584.22,123.65
2584.35,123.65
2584.35,259.31
2584.47,259.31
2584.47,356.21
2584.6,356.21
2584.6,620.78
2584.7,620.78
2584.7,620.78
2584.8,620.78
2584.8,657.69
2584.9,657.69
2584.9,657.69
2584.99,657.69
2584.99,620.42
2585.07,620.42
2585.07,615.09
2585.15,615.09
2585.15,603.88
2585.23,603.88
2585.23,585.21
2585.31,585.21
2585.31,585.21
2585.39,585.21
2585.39,673.21
2585.47,673.21
2585.47,685.78
2585.54,685.78
2585.54,652.41
2585.62,652.41
2585.62,552.28
2585.7,552.28
2585.7,552.28
2585.78,552.28
2585.78,549.8
2585.86,549.8
2585.86,548.97
2585.93,548.97
2585.93,548.97
2586,548.97
2586,447.7
2586.08,447.7
2586.08,447.7
2586.16,447.7
2586.16,442.01
2586.23,442.01
2586.23,434.43
2586.3,434.43
2586.3,434.43
2586.38,434.43
2586.38,434.43
2586.46,434.43
2586.46,434.43
2586.53,434.43
2586.53,434.43
2586.6,434.43
2586.6,951.41
2586.68,951.41
2586.68,951.41
2586.76,951.41
2586.76,757.46
2586.83,757.46
2586.83,498.85
2586.91,498.85
2586.91,498.85
2586.98,498.85
2586.98,514.7
2587.06,514.7
2587.06,519.98
2587.13,519.98
2587.13,534.96
2587.21,534.96
2587.21,639.84
2587.29,639.84
2587.29,639.84
2587.37,639.84
2587.37,568.93
2587.44,568.93
2587.44,515.75
2587.52,515.75
2587.52,515.75
2587.6,515.75
2587.6,343.83
2587.67,343.83
2587.67,343.83
2587.75,343.83
2587.75,352.26
2587.82,352.26
2587.82,373.32
2587.89,373.32
2587.89,373.32
2587.97,373.32
2587.97,383.56
2588.05,383.56
2588.05,389.7
2588.12,389.7
2588.12,389.7
2588.19,389.7
2588.19,357.28
2588.27,357.28
2588.27,352.65
2588.34,352.65
2588.34,356.92
2588.42,356.92
2588.42,369.71
2588.49,369.71
2588.49,369.71
2588.57,369.71
2588.57,370.84
2588.64,370.84
2588.64,371.68
2588.72,371.68
2588.72,371.68
2588.79,371.68
2588.79,367.41
2588.86,367.41
2588.86,366.7
2588.94,366.7
2588.94,358
2589.02,358
2589.02,331.88
2589.09,331.88
2589.09,331.88
2589.16,331.88
2589.16,343.87
2589.24,343.87
2589.24,355.86
2589.31,355.86
2589.31,355.86
2589.38,355.86
2589.38,379.9
2589.46,379.9
2589.46,387.91
2589.54,387.91
2589.54,383.82
2589.62,383.82
2589.62,371.55
2589.7,371.55
2589.7,371.55
2589.78,371.55
2589.78,401.16
2589.86,401.16
2589.86,411.03
2589.94,411.03
2589.94,421.21
2590.01,421.21
2590.01,482.26
2590.09,482.26
2590.09,482.26
2590.17,482.26
2590.17,455.63
2590.25,455.63
2590.25,439.66
2590.33,439.66
2590.33,439.66
2590.41,439.66
2590.41,439.66
2590.5,439.66
2590.5,439.66
2590.58,439.66
2590.58,425.34
2590.66,425.34
2590.66,420.56
2590.75,420.56
2590.75,362.64
2590.85,362.64
2590.85,304.71
2590.94,304.71
2590.94,277.27
2591.03,277.27
2591.03,222.38
2591.12,222.38
2591.12,212.28
2591.22,212.28
2591.22,171.89
2591.32,171.89
2591.32,163.84
2591.43,163.84
2591.43,142.36
2591.54,142.36
2591.54,107.04
2591.66,107.04
2591.66,71.72
2591.77,71.72
2591.77,64.8
2591.9,64.8
2591.9,64.81
2592.03,64.81
2592.03,71.76
2592.17,71.76
2592.17,64.91
2592.31,64.91
2592.31,53.34
2592.45,53.34
2592.45,35.87
2592.6,35.87
2592.6,43.25
2592.74,43.25
2592.74,45.55
2592.89,45.55
2592.89,47.83
2593.04,47.83
2593.04,46.91
2593.18,46.91
2593.18,46.15
2593.31,46.15
2593.31,46.12
2593.45,46.12
2593.45,46.31
2593.58,46.31
2593.58,33.8
2593.71,33.8
2593.71,31.53
2593.84,31.53
2593.84,31.53
2593.98,31.53
2593.98,41.35
2594.12,41.35
2594.12,40.25
2594.27,40.25
2594.27,35.22
2594.42,35.22
2594.42,38.17
2594.56,38.17
2594.56,32.79
2594.72,32.79
2594.72,31.44
2594.87,31.44
2594.87,31.95
2595.02,31.95
2595.02,31.95
2595.18,31.95
2595.18,30.36
2595.33,30.36
2595.33,33.2
2595.5,33.2
2595.5,31.45
2595.67,31.45
2595.67,28.32
2595.85,28.32
2595.85,34.13
2596.02,34.13
2596.02,29.85
2596.2,29.85
2596.2,29.85
2596.38,29.85
2596.38,36.89
2596.56,36.89
2596.56,35.16
2596.74,35.16
2596.74,35.5
2596.92,35.5
2596.92,33.32
2597.11,33.32
2597.11,28.92
2597.28,28.92
2597.28,26.91
2597.47,26.91
2597.47,28.27
2597.65,28.27
2597.65,28.9
2597.83,28.9
2597.83,29.92
2598.01,29.92
2598.01,26.4
2598.19,26.4
2598.19,33.7
2598.37,33.7
2598.37,29.88
2598.55,29.88
2598.55,28.36
2598.72,28.36
2598.72,27.85
2598.9,27.85
2598.9,32.16
2599.06,32.16
2599.06,36.96
2599.24,36.96
2599.24,27.65
2599.41,27.65
2599.41,30.77
2599.59,30.77
2599.59,28.13
2599.76,28.13
2599.76,24.42
2599.93,24.42
2599.93,23.79
2600.11,23.79
2600.11,25.67
2600.28,25.67
2600.28,27.69
2600.46,27.69
2600.46,28.05
2600.63,28.05
2600.63,27.37
2600.8,27.37
2600.8,20.59
2600.98,20.59
2600.98,21.39
2601.15,21.39
2601.15,28.49
2601.33,28.49
2601.33,32.06
2601.49,32.06
2601.49,30.68
2601.67,30.68
2601.67,26.79
2601.84,26.79
2601.84,25.5
2602.02,25.5
2602.02,32.22
2602.19,32.22
2602.19,24.83
2602.36,24.83
2602.36,28.47
2602.54,28.47
2602.54,30.26
2602.72,30.26
2602.72,28.25
2602.92,28.25
2602.92,24.7
2603.13,24.7
2603.13,22.16
2603.32,22.16
2603.32,24.88
2603.51,24.88
2603.51,30.68
2603.7,30.68
2603.7,30.72
2603.89,30.72
2603.89,25.96
2604.09,25.96
2604.09,25.9
2604.28,25.9
2604.28,25.36
2604.48,25.36
2604.48,24.47
2604.67,24.47
2604.67,29.1
2604.86,29.1
2604.86,26.04
2605.05,26.04
2605.05,24.42
2605.28,24.42
2605.28,23.68
2605.51,23.68
2605.51,27
2605.73,27
2605.73,25.9
2605.89,25.9
2605.89,26.08
2606.06,26.08
2606.06,32.33
2606.25,32.33
2606.25,29.7
2606.46,29.7
2606.46,25.5
2606.67,25.5
2606.67,27.32
2606.88,27.32
2606.88,31.61
2607.1,31.61
2607.1,28.1
2607.32,28.1
2607.32,23.18
2607.54,23.18
2607.54,22.87
2607.74,22.87
2607.74,24.57
2607.94,24.57
2607.94,27.94
2608.16,27.94
2608.16,27.24
2608.39,27.24
2608.39,31.64
2608.61,31.64
2608.61,28.69
2608.83,28.69
2608.83,27.03
2609.05,27.03
2609.05,27.93
2609.27,27.93
2609.27,23.6
2609.5,23.6
2609.5,24.84
2609.72,24.84
2609.72,26.53
2609.95,26.53
2609.95,26.15
2610.17,26.15
2610.17,28.97
2610.41,28.97
2610.41,28.85
2610.64,28.85
2610.64,25.56
2610.87,25.56
2610.87,29.73
2611.11,29.73
2611.11,30.71
2611.34,30.71
2611.34,29.57
2611.57,29.57
2611.57,27.29
2611.77,27.29
2611.77,26.74
2611.96,26.74
2611.96,32.71
2612.14,32.71
2612.14,44.59
2612.31,44.59
2612.31,78.6
2612.48,78.6
2612.48,129.01
2612.63,129.01
2612.63,202.54
2612.76,202.54
2612.76,180.72
2612.9,180.72
2612.9,174.97
2613.02,174.97
2613.02,189.89
2613.13,189.89
2613.13,187.5
2613.23,187.5
2613.23,181.93
2613.33,181.93
2613.33,176.75
2613.42,176.75
2613.42,158.63
2613.52,158.63
2613.52,163.14
2613.61,163.14
2613.61,199.24
2613.71,199.24
2613.71,199.24
2613.8,199.24
2613.8,198.64
2613.89,198.64
2613.89,198.64
2613.99,198.64
2613.99,197.14
2614.08,197.14
2614.08,196.95
2614.18,196.95
2614.18,154.3
2614.27,154.3
2614.27,142.11
2614.36,142.11
2614.36,151.66
2614.46,151.66
2614.46,158.03
2614.55,158.03
2614.55,161.62
2614.64,161.62
2614.64,168.81
2614.73,168.81
2614.73,171.16
2614.82,171.16
2614.82,179.38
2614.92,179.38
2614.92,181.84
2615.01,181.84
2615.01,201.55
2615.1,201.55
2615.1,201.55
2615.19,201.55
2615.19,230.83
2615.28,230.83
2615.28,234.49
2615.37,234.49
2615.37,195.82
2615.47,195.82
2615.47,179.25
2615.56,179.25
2615.56,200.89
2615.66,200.89
2615.66,215.31
2615.75,215.31
2615.75,245.16
2615.84,245.16
2615.84,282.48
2615.94,282.48
2615.94,303.14
2616.03,303.14
2616.03,344.46
2616.13,344.46
2616.13,320.79
2616.22,320.79
2616.22,237.94
2616.31,237.94
2616.31,237.94
2616.4,237.94
2616.4,302.78
2616.49,302.78
2616.49,302.78
2616.57,302.78
2616.57,244.88
2616.67,244.88
2616.67,220.07
2616.75,220.07
2616.75,251.29
2616.84,251.29
2616.84,290.32
2616.93,290.32
2616.93,275.69
2617.02,275.69
2617.02,224.5
2617.11,224.5
2617.11,224.5
2617.2,224.5
2617.2,353.15
2617.29,353.15
2617.29,353.15
2617.38,353.15
2617.38,260.57
2617.46,260.57
2617.46,229.71
2617.55,229.71
2617.55,243.81
2617.64,243.81
2617.64,261.43
2617.73,261.43
2617.73,248.78
2617.83,248.78
2617.83,219.27
2617.92,219.27
2617.92,200.12
2618.02,200.12
2618.02,123.51
2618.12,123.51
2618.12,123.04
2618.22,123.04
2618.22,121.14
2618.32,121.14
2618.32,111.89
2618.43,111.89
2618.43,87.24
2618.53,87.24
2618.53,73.35
2618.64,73.35
2618.64,49.04
2618.76,49.04
2618.76,53.91
2618.87,53.91
2618.87,56.7
2619,56.7
2619,51.91
2619.13,51.91
2619.13,49.61
2619.26,49.61
2619.26,47.01
2619.41,47.01
2619.41,48.18
2619.56,48.18
2619.56,47.16
2619.71,47.16
2619.71,43.85
2619.87,43.85
2619.87,38.9
2620.04,38.9
2620.04,35.12
2620.2,35.12
2620.2,30.73
2620.37,30.73
2620.37,36.98
2620.54,36.98
2620.54,37.33
2620.7,37.33
2620.7,35.67
2620.86,35.67
2620.86,35.6
2621.03,35.6
2621.03,43.57
2621.2,43.57
2621.2,45.72
2621.36,45.72
2621.36,49.18
2621.51,49.18
2621.51,56.19
2621.66,56.19
2621.66,65.36
2621.81,65.36
2621.81,72.85
2621.96,72.85
2621.96,66.62
2622.1,66.62
2622.1,64.32
2622.24,64.32
2622.24,64.81
2622.38,64.81
2622.38,70.9
2622.51,70.9
2622.51,66.94
2622.65,66.94
2622.65,57.82
2622.79,57.82
2622.79,52.82
2622.93,52.82
2622.93,58.7
2623.08,58.7
2623.08,62.64
2623.22,62.64
2623.22,53.38
2623.36,53.38
2623.36,45.9
2623.51,45.9
2623.51,41.76
2623.66,41.76
2623.66,39.68
2623.81,39.68
2623.81,40.22
2623.96,40.22
2623.96,39.07
2624.11,39.07
2624.11,39.37
2624.26,39.37
2624.26,40.21
2624.41,40.21
2624.41,37.02
2624.57,37.02
2624.57,41.68
2624.72,41.68
2624.72,42.84
2624.87,42.84
2624.87,41.48
2625.02,41.48
2625.02,32.61
2625.17,32.61
2625.17,37.85
2625.32,37.85
2625.32,39.29
2625.47,39.29
2625.47,39.2
2625.62,39.2
2625.62,37.64
2625.78,37.64
2625.78,38.72
2625.94,38.72
2625.94,35.43
