depth_m,age_ice_calBP,age_gas_calBP
2654.118,25135,24682.3
2654.155,25136,24683.3
2654.189,25137,24684.3
2654.231,25138,24685.4
2654.265,25139,24686.4
2654.292,25140,24687.5
2654.329,25141,24688.5
2654.37,25142,24689.5
2654.399,25143,24690.6
2654.428,25144,24691.6
2654.456,25145,24692.6
2654.486,25146,24693.6
2654.522,25147,24694.6
2654.561,25148,24695.6
2654.603,25149,24696.6
2654.638,25150,24697.6
2654.671,25151,24698.6
2654.706,25152,24699.6
2654.738,25153,24700.6
2654.76,25154,24701.6
2654.791,25155,24702.6
2654.824,25156,24703.6
2654.854,25157,24704.6
2654.884,25158,24705.6
2654.919,25159,24706.5
2654.948,25160,24707.5
2654.995,25161,24708.5
2655.04,25162,24709.4
2655.074,25163,24710.4
2655.102,25164,24711.4
2655.124,25165,24712.4
2655.162,25166,24713.4
2655.185,25167,24714.4
2655.213,25168,24715.3
2655.243,25169,24716.3
2655.285,25170,24717.3
2655.311,25171,24718.3
2655.337,25172,24719.3
2655.37,25173,24720.3
2655.398,25174,24721.2
2655.438,25175,24722.2
2655.47,25176,24723.2
2655.496,25177,24724.2
2655.534,25178,24725.2
2655.564,25179,24726.2
2655.605,25180,24727.2
2655.639,25181,24728.2
2655.669,25182,24729.2
2655.695,25183,24730.2
2655.735,25184,24731.2
2655.775,25185,24732.2
2655.816,25186,24733.2
2655.849,25187,24734.3
2655.881,25188,24735.3
2655.904,25189,24736.3
2655.939,25190,24737.3
2655.974,25191,24738.4
2656.007,25192,24739.4
2656.05,25193,24740.5
2656.083,25194,24741.5
2656.131,25195,24742.5
2656.164,25196,24743.6
2656.189,25197,24744.6
2656.216,25198,24745.7
2656.247,25199,24746.7
2656.292,25200,24747.8
2656.33,25201,24748.9
2656.36,25202,24749.9
2656.398,25203,24751
2656.432,25204,24752
2656.473,25205,24753.1
2656.516,25206,24754.2
2656.549,25207,24755.3
2656.585,25208,24756.4
2656.619,25209,24757.4
2656.653,25210,24758.5
2656.685,25211,24759.6
2656.721,25212,24760.7
2656.748,25213,24761.7
2656.783,25214,24762.8
2656.821,25215,24763.9
2656.859,25216,24765
2656.905,25217,24766.1
2656.952,25218,24767.2
2656.992,25219,24768.3
2657.028,25220,24769.4
2657.062,25221,24770.5
2657.096,25222,24771.5
2657.124,25223,24772.6
2657.157,25224,24773.7
2657.194,25225,24774.8
2657.234,25226,24775.9
2657.264,25227,24776.9
2657.311,25228,24778
2657.344,25229,24779.1
2657.374,25230,24780.2
2657.415,25231,24781.3
2657.447,25232,24782.4
2657.482,25233,24783.4
2657.513,25234,24784.5
2657.55,25235,24785.6
2657.585,25236,24786.6
2657.618,25237,24787.6
2657.653,25238,24788.6
2657.688,25239,24789.6
2657.733,25240,24790.6
2657.768,25241,24791.6
2657.8,25242,24792.7
2657.831,25243,24793.7
2657.872,25244,24794.7
2657.906,25245,24795.7
2657.938,25246,24796.7
2657.974,25247,24797.7
2658.011,25248,24798.7
2658.035,25249,24799.7
2658.064,25250,24800.7
2658.091,25251,24801.7
2658.129,25252,24802.7
2658.171,25253,24803.7
2658.2,25254,24804.7
2658.24,25255,24805.8
2658.263,25256,24806.7
2658.284,25257,24807.7
2658.31,25258,24808.7
2658.346,25259,24809.7
2658.384,25260,24810.7
2658.413,25261,24811.7
2658.447,25262,24812.6
2658.49,25263,24813.6
2658.515,25264,24814.6
2658.55,25265,24815.6
2658.592,25266,24816.6
2658.631,25267,24817.5
2658.652,25268,24818.5
2658.697,25269,24819.4
2658.727,25270,24820.4
2658.764,25271,24821.4
2658.79,25272,24822.4
2658.827,25273,24823.3
2658.853,25274,24824.3
2658.876,25275,24825.3
2658.909,25276,24826.3
2658.941,25277,24827.3
2658.97,25278,24828.3
2659.012,25279,24829.3
2659.038,25280,24830.3
2659.071,25281,24831.3
2659.108,25282,24832.4
2659.137,25283,24833.4
2659.182,25284,24834.4
2659.213,25285,24835.4
2659.234,25286,24836.4
2659.271,25287,24837.4
2659.303,25288,24838.4
2659.344,25289,24839.4
2659.378,25290,24840.3
2659.423,25291,24841.3
2659.459,25292,24842.3
2659.49,25293,24843.3
2659.532,25294,24844.3
2659.566,25295,24845.3
2659.609,25296,24846.3
2659.652,25297,24847.2
2659.685,25298,24848.2
2659.727,25299,24849.2
2659.751,25300,24850.1
2659.785,25301,24851.1
2659.813,25302,24852.1
2659.849,25303,24853.1
2659.881,25304,24854.1
2659.911,25305,24855
2659.947,25306,24856
2659.968,25307,24857
2660.012,25308,24857.9
2660.035,25309,24858.9
2660.065,25310,24859.8
2660.096,25311,24860.8
2660.126,25312,24861.7
2660.151,25313,24862.7
2660.178,25314,24863.7
2660.203,25315,24864.6
2660.237,25316,24865.6
2660.269,25317,24866.5
2660.301,25318,24867.5
2660.33,25319,24868.4
2660.36,25320,24869.4
2660.391,25321,24870.3
2660.421,25322,24871.3
2660.452,25323,24872.2
2660.488,25324,24873.2
2660.519,25325,24874.1
2660.558,25326,24875.1
2660.597,25327,24876.1
2660.634,25328,24877
2660.665,25329,24878
2660.704,25330,24879
2660.732,25331,24879.9
2660.765,25332,24880.9
2660.801,25333,24881.9
2660.834,25334,24882.9
2660.871,25335,24883.8
2660.908,25336,24884.8
2660.947,25337,24885.8
2660.973,25338,24886.7
2661.006,25339,24887.7
2661.029,25340,24888.7
2661.068,25341,24889.6
2661.097,25342,24890.6
2661.128,25343,24891.6
2661.156,25344,24892.6
2661.186,25345,24893.5
2661.215,25346,24894.5
2661.248,25347,24895.5
2661.287,25348,24896.5
2661.319,25349,24897.5
2661.345,25350,24898.5
2661.376,25351,24899.5
2661.406,25352,24900.5
2661.437,25353,24901.5
2661.473,25354,24902.4
2661.499,25355,24903.4
2661.53,25356,24904.4
2661.568,25357,24905.4
2661.591,25358,24906.4
2661.632,25359,24907.4
2661.671,25360,24908.4
2661.705,25361,24909.4
2661.748,25362,24910.4
2661.793,25363,24911.4
2661.826,25364,24912.4
2661.869,25365,24913.4
2661.911,25366,24914.4
2661.954,25367,24915.4
2661.975,25368,24916.3
2662.008,25369,24917.3
2662.028,25370,24918.3
2662.064,25371,24919.3
2662.091,25372,24920.3
2662.127,25373,24921.3
2662.166,25374,24922.3
2662.204,25375,24923.3
2662.238,25376,24924.2
2662.275,25377,24925.2
2662.301,25378,24926.2
2662.332,25379,24927.2
2662.368,25380,24928.1
2662.391,25381,24929.1
2662.421,25382,24930.1
2662.452,25383,24931.1
2662.497,25384,24932
2662.527,25385,24933
2662.549,25386,24934
2662.577,25387,24934.9
2662.605,25388,24935.9
2662.637,25389,24936.8
2662.656,25390,24937.8
2662.684,25391,24938.7
2662.724,25392,24939.7
2662.758,25393,24940.6
2662.796,25394,24941.5
2662.827,25395,24942.5
2662.851,25396,24943.4
2662.891,25397,24944.4
2662.929,25398,24945.3
2662.96,25399,24946.2
2663.001,25400,24947.2
2663.034,25401,24948.1
2663.072,25402,24949
2663.106,25403,24950
2663.138,25404,24950.9
2663.166,25405,24951.8
2663.187,25406,24952.8
2663.216,25407,24953.7
2663.242,25408,24954.7
2663.272,25409,24955.6
2663.301,25410,24956.6
2663.328,25411,24957.5
2663.358,25412,24958.5
2663.393,25413,24959.4
2663.429,25414,24960.3
2663.463,25415,24961.3
2663.497,25416,24962.2
2663.519,25417,24963.2
2663.548,25418,24964.2
2663.573,25419,24965.2
2663.601,25420,24966.2
2663.624,25421,24967.2
2663.655,25422,24968.1
2663.679,25423,24969.1
2663.716,25424,24970.1
2663.758,25425,24971.1
2663.805,25426,24972.1
2663.848,25427,24973.1
2663.884,25428,24974.1
2663.922,25429,24975.1
2663.952,25430,24976.1
2663.994,25431,24977.2
2664.023,25432,24978.2
2664.056,25433,24979.2
2664.096,25434,24980.2
2664.132,25435,24981.2
2664.175,25436,24982.3
2664.208,25437,24983.3
2664.24,25438,24984.3
2664.272,25439,24985.4
2664.31,25440,24986.4
2664.336,25441,24987.5
2664.365,25442,24988.5
2664.399,25443,24989.5
2664.431,25444,24990.6
2664.47,25445,24991.6
2664.501,25446,24992.6
2664.542,25447,24993.6
2664.569,25448,24994.6
2664.602,25449,24995.6
2664.636,25450,24996.6
2664.662,25451,24997.6
2664.705,25452,24998.6
2664.73,25453,24999.6
2664.769,25454,25000.6
2664.791,25455,25001.6
2664.831,25456,25002.5
2664.85,25457,25003.4
2664.88,25458,25004.4
2664.909,25459,25005.3
2664.947,25460,25006.2
2664.975,25461,25007.1
2665.002,25462,25008.1
2665.032,25463,25009
2665.068,25464,25009.9
2665.098,25465,25010.9
2665.118,25466,25011.8
2665.149,25467,25012.7
2665.192,25468,25013.6
2665.225,25469,25014.6
2665.262,25470,25015.5
2665.289,25471,25016.4
2665.316,25472,25017.4
2665.339,25473,25018.3
2665.365,25474,25019.2
2665.387,25475,25020.2
2665.411,25476,25021.2
2665.434,25477,25022.1
2665.459,25478,25023.1
2665.483,25479,25024.1
2665.523,25480,25025
2665.564,25481,25026
2665.595,25482,25027
2665.625,25483,25027.9
2665.663,25484,25028.9
2665.702,25485,25029.9
2665.736,25486,25030.9
2665.766,25487,25031.9
2665.801,25488,25032.9
2665.83,25489,25033.9
2665.87,25490,25034.9
2665.899,25491,25035.9
2665.941,25492,25036.8
2665.968,25493,25037.8
2666.004,25494,25038.8
2666.044,25495,25039.8
2666.081,25496,25040.9
2666.107,25497,25041.9
2666.138,25498,25042.9
2666.181,25499,25043.9
2666.215,25500,25044.9
2666.242,25501,25045.9
2666.276,25502,25046.9
2666.313,25503,25047.9
2666.355,25504,25049
2666.389,25505,25050
2666.418,25506,25051
2666.447,25507,25051.9
2666.473,25508,25052.9
2666.503,25509,25053.9
2666.543,25510,25054.9
2666.584,25511,25055.9
2666.611,25512,25056.9
2666.64,25513,25057.8
2666.681,25514,25058.8
2666.703,25515,25059.8
2666.722,25516,25060.8
2666.748,25517,25061.8
2666.785,25518,25062.7
2666.811,25519,25063.7
2666.837,25520,25064.7
2666.855,25521,25065.7
2666.888,25522,25066.7
2666.928,25523,25067.6
2666.962,25524,25068.6
2666.989,25525,25069.6
2667.014,25526,25070.6
2667.056,25527,25071.5
2667.09,25528,25072.5
2667.122,25529,25073.5
2667.157,25530,25074.5
2667.195,25531,25075.5
2667.235,25532,25076.4
2667.269,25533,25077.4
2667.291,25534,25078.4
2667.328,25535,25079.4
2667.355,25536,25080.4
2667.388,25537,25081.3
2667.418,25538,25082.3
2667.452,25539,25083.3
2667.487,25540,25084.3
2667.525,25541,25085.3
2667.552,25542,25086.2
2667.584,25543,25087.2
2667.607,25544,25088.2
2667.634,25545,25089.2
2667.675,25546,25090.1
2667.714,25547,25091.1
2667.754,25548,25092.1
2667.782,25549,25093
2667.808,25550,25094
2667.845,25551,25095
2667.866,25552,25095.9
2667.89,25553,25096.9
2667.922,25554,25097.9
2667.964,25555,25098.8
2668.003,25556,25099.8
2668.027,25557,25100.7
2668.06,25558,25101.7
2668.093,25559,25102.7
2668.126,25560,25103.6
2668.157,25561,25104.6
2668.189,25562,25105.6
2668.212,25563,25106.5
2668.235,25564,25107.5
2668.269,25565,25108.5
2668.293,25566,25109.4
2668.325,25567,25110.4
2668.357,25568,25111.3
2668.393,25569,25112.3
2668.423,25570,25113.2
2668.452,25571,25114.2
2668.492,25572,25115.1
2668.529,25573,25116
2668.551,25574,25117
2668.591,25575,25117.9
2668.631,25576,25118.9
2668.673,25577,25119.8
2668.717,25578,25120.7
2668.745,25579,25121.6
2668.768,25580,25122.6
2668.79,25581,25123.6
2668.809,25582,25124.5
2668.84,25583,25125.5
2668.87,25584,25126.4
2668.9,25585,25127.3
2668.937,25586,25128.3
2668.969,25587,25129.3
2668.989,25588,25130.2
2669.019,25589,25131.2
2669.049,25590,25132.2
2669.072,25591,25133.2
2669.11,25592,25134.1
2669.149,25593,25135.1
2669.188,25594,25136
2669.222,25595,25137
2669.257,25596,25138
2669.285,25597,25139
2669.313,25598,25140
2669.342,25599,25141
2669.381,25600,25142
2669.406,25601,25142.9
2669.436,25602,25143.9
2669.46,25603,25144.9
2669.497,25604,25145.9
2669.537,25605,25146.9
2669.576,25606,25147.9
2669.605,25607,25149
2669.635,25608,25150
2669.676,25609,25151
2669.703,25610,25152
2669.737,25611,25153
2669.776,25612,25154.1
2669.811,25613,25155.1
2669.851,25614,25156.1
2669.885,25615,25157.2
2669.924,25616,25158.2
2669.959,25617,25159.2
2669.993,25618,25160.2
2670.026,25619,25161.3
2670.064,25620,25162.3
2670.1,25621,25163.3
2670.124,25622,25164.3
2670.15,25623,25165.3
2670.183,25624,25166.4
2670.221,25625,25167.4
2670.262,25626,25168.4
2670.283,25627,25169.4
2670.322,25628,25170.4
2670.36,25629,25171.4
2670.393,25630,25172.4
2670.43,25631,25173.4
2670.459,25632,25174.4
2670.489,25633,25175.4
2670.521,25634,25176.5
2670.559,25635,25177.5
2670.594,25636,25178.4
2670.617,25637,25179.4
2670.644,25638,25180.4
2670.669,25639,25181.4
2670.695,25640,25182.4
2670.734,25641,25183.4
2670.764,25642,25184.4
2670.805,25643,25185.3
2670.83,25644,25186.3
2670.86,25645,25187.3
2670.9,25646,25188.3
2670.936,25647,25189.3
2670.959,25648,25190.2
2670.988,25649,25191.2
2671.012,25650,25192.2
2671.053,25651,25193.2
2671.088,25652,25194.1
2671.126,25653,25195.1
2671.157,25654,25196.1
2671.19,25655,25197
2671.232,25656,25198
2671.265,25657,25199
2671.296,25658,25199.9
2671.322,25659,25200.9
2671.364,25660,25201.9
2671.392,25661,25202.8
2671.423,25662,25203.8
2671.452,25663,25204.8
2671.491,25664,25205.7
2671.524,25665,25206.7
2671.55,25666,25207.7
2671.58,25667,25208.7
2671.622,25668,25209.6
2671.641,25669,25210.6
2671.669,25670,25211.6
2671.694,25671,25212.5
2671.719,25672,25213.5
2671.755,25673,25214.5
2671.793,25674,25215.4
2671.832,25675,25216.4
2671.868,25676,25217.3
2671.9,25677,25218.3
2671.93,25678,25219.2
2671.957,25679,25220.2
2671.988,25680,25221.2
2672.024,25681,25222.1
2672.05,25682,25223.1
2672.078,25683,25224.1
2672.111,25684,25225
2672.15,25685,25226
2672.17,25686,25226.9
2672.209,25687,25227.9
2672.23,25688,25228.9
2672.268,25689,25229.9
2672.306,25690,25230.8
2672.341,25691,25231.8
2672.383,25692,25232.8
2672.408,25693,25233.7
2672.441,25694,25234.7
2672.46,25695,25235.7
2672.495,25696,25236.7
2672.521,25697,25237.6
2672.556,25698,25238.6
2672.598,25699,25239.6
2672.623,25700,25240.5
2672.663,25701,25241.5
2672.697,25702,25242.5
2672.733,25703,25243.4
2672.762,25704,25244.4
2672.796,25705,25245.4
2672.825,25706,25246.4
2672.856,25707,25247.3
2672.89,25708,25248.3
2672.912,25709,25249.3
2672.945,25710,25250.2
2672.984,25711,25251.2
2673.005,25712,25252.2
2673.035,25713,25253.1
2673.065,25714,25254.1
2673.105,25715,25255.1
2673.13,25716,25256
2673.16,25717,25257
2673.202,25718,25258
2673.24,25719,25258.9
2673.267,25720,25259.9
2673.292,25721,25260.9
2673.328,25722,25261.9
2673.361,25723,25262.8
2673.394,25724,25263.8
2673.434,25725,25264.8
2673.467,25726,25265.7
2673.502,25727,25266.6
2673.538,25728,25267.6
2673.569,25729,25268.5
2673.6,25730,25269.5
2673.621,25731,25270.4
2673.642,25732,25271.4
2673.679,25733,25272.4
2673.714,25734,25273.3
2673.736,25735,25274.3
2673.773,25736,25275.2
2673.813,25737,25276.1
2673.835,25738,25277.1
2673.868,25739,25278
2673.892,25740,25279
2673.913,25741,25279.9
2673.933,25742,25280.9
2673.97,25743,25281.8
2674.009,25744,25282.8
2674.043,25745,25283.7
2674.071,25746,25284.6
2674.091,25747,25285.6
2674.126,25748,25286.5
2674.149,25749,25287.5
2674.176,25750,25288.4
2674.212,25751,25289.4
2674.248,25752,25290.3
2674.283,25753,25291.2
2674.319,25754,25292.2
2674.357,25755,25293.1
2674.385,25756,25294.1
2674.415,25757,25295.1
2674.445,25758,25296
2674.479,25759,25297
2674.508,25760,25298
2674.534,25761,25298.9
2674.567,25762,25299.9
2674.606,25763,25300.9
2674.644,25764,25301.8
2674.681,25765,25302.8
2674.712,25766,25303.8
2674.741,25767,25304.8
2674.769,25768,25305.7
2674.807,25769,25306.7
2674.838,25770,25307.7
2674.866,25771,25308.7
2674.894,25772,25309.7
2674.929,25773,25310.6
2674.961,25774,25311.6
2675,25775,25312.6
2675.029,25776,25313.6
2675.068,25777,25314.5
2675.096,25778,25315.5
2675.126,25779,25316.5
2675.165,25780,25317.4
2675.191,25781,25318.4
2675.229,25782,25319.4
2675.252,25783,25320.4
2675.278,25784,25321.4
2675.314,25785,25322.3
2675.34,25786,25323.3
2675.367,25787,25324.3
2675.399,25788,25325.3
2675.434,25789,25326.3
2675.461,25790,25327.3
2675.49,25791,25328.3
2675.511,25792,25329.2
2675.541,25793,25330.2
2675.578,25794,25331.2
2675.619,25795,25332.2
2675.65,25796,25333.2
2675.686,25797,25334.2
2675.726,25798,25335.2
2675.757,25799,25336.2
2675.789,25800,25337.2
2675.822,25801,25338.2
2675.855,25802,25339.2
2675.889,25803,25340.2
2675.923,25804,25341.2
2675.956,25805,25342.2
2675.981,25806,25343.2
2676.018,25807,25344.2
2676.058,25808,25345.2
2676.098,25809,25346.2
2676.13,25810,25347.2
2676.162,25811,25348.2
2676.202,25812,25349.2
2676.234,25813,25350.2
2676.268,25814,25351.2
2676.309,25815,25352.2
2676.338,25816,25353.2
2676.368,25817,25354.1
2676.393,25818,25355.1
2676.422,25819,25356.1
2676.444,25820,25357.1
2676.476,25821,25358
2676.512,25822,25359
2676.548,25823,25359.9
2676.577,25824,25360.9
2676.607,25825,25361.9
2676.641,25826,25362.8
2676.672,25827,25363.8
2676.7,25828,25364.7
2676.737,25829,25365.7
2676.766,25830,25366.6
2676.796,25831,25367.6
2676.823,25832,25368.5
2676.852,25833,25369.5
2676.883,25834,25370.4
2676.912,25835,25371.4
2676.94,25836,25372.3
2676.972,25837,25373.3
2676.997,25838,25374.2
2677.018,25839,25375.2
2677.052,25840,25376.1
2677.091,25841,25377.1
2677.124,25842,25378
2677.162,25843,25378.9
2677.184,25844,25379.9
2677.216,25845,25380.8
2677.259,25846,25381.8
2677.292,25847,25382.7
2677.324,25848,25383.7
2677.358,25849,25384.7
2677.39,25850,25385.7
2677.425,25851,25386.6
2677.448,25852,25387.6
2677.476,25853,25388.6
2677.504,25854,25389.5
2677.536,25855,25390.5
2677.563,25856,25391.5
2677.59,25857,25392.5
2677.626,25858,25393.4
2677.665,25859,25394.4
2677.694,25860,25395.3
2677.724,25861,25396.3
2677.758,25862,25397.3
2677.794,25863,25398.2
2677.831,25864,25399.2
2677.867,25865,25400.1
2677.889,25866,25401.1
2677.932,25867,25402
2677.964,25868,25402.9
2677.994,25869,25403.9
2678.03,25870,25404.8
2678.055,25871,25405.8
2678.078,25872,25406.7
2678.109,25873,25407.6
2678.138,25874,25408.6
2678.161,25875,25409.5
2678.187,25876,25410.5
2678.211,25877,25411.4
2678.237,25878,25412.4
2678.269,25879,25413.3
2678.298,25880,25414.3
2678.334,25881,25415.2
2678.367,25882,25416.2
2678.392,25883,25417.1
2678.43,25884,25418
2678.455,25885,25419
2678.487,25886,25419.9
2678.518,25887,25420.8
2678.544,25888,25421.8
2678.58,25889,25422.7
2678.615,25890,25423.6
2678.637,25891,25424.6
2678.669,25892,25425.5
2678.697,25893,25426.4
2678.721,25894,25427.4
2678.755,25895,25428.3
2678.79,25896,25429.3
2678.829,25897,25430.2
2678.857,25898,25431.2
2678.884,25899,25432.2
2678.908,25900,25433.2
2678.948,25901,25434.2
2678.992,25902,25435.1
2679.026,25903,25436.1
2679.047,25904,25437.1
2679.081,25905,25438.1
2679.116,25906,25439
2679.144,25907,25440
2679.183,25908,25441
2679.21,25909,25442
2679.243,25910,25443
2679.278,25911,25444
2679.315,25912,25445
2679.344,25913,25446
2679.374,25914,25447
2679.402,25915,25448
2679.436,25916,25449
2679.481,25917,25450
2679.514,25918,25451.1
2679.541,25919,25452.1
2679.575,25920,25453.1
2679.597,25921,25454.1
2679.637,25922,25455.1
2679.672,25923,25456.2
2679.702,25924,25457.2
2679.727,25925,25458.2
2679.766,25926,25459.2
2679.792,25927,25460.2
2679.832,25928,25461.3
2679.869,25929,25462.3
2679.911,25930,25463.3
2679.948,25931,25464.3
2679.977,25932,25465.4
2680.01,25933,25466.4
2680.041,25934,25467.4
2680.067,25935,25468.4
2680.1,25936,25469.4
2680.146,25937,25470.5
2680.187,25938,25471.5
2680.229,25939,25472.5
2680.257,25940,25473.5
2680.283,25941,25474.5
2680.305,25942,25475.5
2680.33,25943,25476.6
2680.362,25944,25477.6
2680.393,25945,25478.6
2680.425,25946,25479.6
2680.458,25947,25480.6
2680.485,25948,25481.6
2680.519,25949,25482.6
2680.543,25950,25483.6
2680.577,25951,25484.5
2680.605,25952,25485.5
2680.637,25953,25486.5
2680.675,25954,25487.5
2680.701,25955,25488.5
2680.725,25956,25489.5
2680.767,25957,25490.4
2680.791,25958,25491.4
2680.832,25959,25492.3
2680.872,25960,25493.3
2680.898,25961,25494.2
2680.924,25962,25495.2
2680.955,25963,25496.1
2680.987,25964,25497.1
2681.024,25965,25498
2681.054,25966,25499
2681.091,25967,25500
2681.122,25968,25501
2681.153,25969,25501.9
2681.186,25970,25502.9
2681.208,25971,25503.9
2681.239,25972,25504.9
2681.271,25973,25505.8
2681.302,25974,25506.8
2681.325,25975,25507.8
2681.351,25976,25508.8
2681.374,25977,25509.7
2681.41,25978,25510.7
2681.447,25979,25511.7
2681.478,25980,25512.6
2681.508,25981,25513.6
2681.537,25982,25514.6
2681.57,25983,25515.5
2681.598,25984,25516.5
2681.633,25985,25517.5
2681.671,25986,25518.4
2681.701,25987,25519.4
2681.737,25988,25520.4
2681.77,25989,25521.4
2681.797,25990,25522.4
2681.828,25991,25523.3
2681.857,25992,25524.3
2681.889,25993,25525.3
2681.917,25994,25526.3
2681.95,25995,25527.2
2681.976,25996,25528.2
2682.003,25997,25529.2
2682.039,25998,25530.2
2682.066,25999,25531.2
2682.097,26000,25532.2
2682.136,26001,25533.2
2682.168,26002,25534.2
2682.191,26003,25535.2
2682.224,26004,25536.2
2682.262,26005,25537.2
2682.291,26006,25538.2
2682.322,26007,25539.2
2682.358,26008,25540.2
2682.398,26009,25541.2
2682.424,26010,25542.2
2682.451,26011,25543.2
2682.478,26012,25544.2
2682.505,26013,25545.2
2682.532,26014,25546.2
2682.57,26015,25547.2
2682.61,26016,25548.2
2682.64,26017,25549.2
2682.674,26018,25550.3
2682.705,26019,25551.3
2682.73,26020,25552.3
2682.76,26021,25553.3
2682.794,26022,25554.3
2682.834,26023,25555.3
2682.874,26024,25556.3
2682.895,26025,25557.3
2682.931,26026,25558.3
